gene_id	gene_label
OMIM:612594	MS2
OMIM:612595	MS3
OMIM:612596	MS4
OMIM:612599	PSORS11
OMIM:612622	IDDM23
OMIM:612625	LMBRD1
OMIM:612626	DEL15q26qter
OMIM:612627	BFIS4
OMIM:612629	ADIPQTL4
OMIM:612632	USH1H
OMIM:612637	FEB10
OMIM:612638	NDUFA11
OMIM:612639	IBD26
OMIM:612641	ANK1
OMIM:612642	DFNA59
OMIM:612647	RSPH4A
OMIM:612648	RSPH9
OMIM:612659	RFX6
OMIM:612661	WRAP53
OMIM:612666	DSTYK
OMIM:612671	UAQTL4
OMIM:612676	QDPR
OMIM:612688	RNF168
OMIM:612691	BOP
OMIM:612715	DUH2
OMIM:612717	MYP15
OMIM:612719	PTS
OMIM:612724	ALDOB
OMIM:612727	BMND13
OMIM:612728	BMND14
OMIM:612729	LBMQTL1
OMIM:612732	CPOX
OMIM:612737	STQTL17
OMIM:612753	CCBE1
OMIM:612759	SYNSTH
OMIM:612761	SMARCAD1
OMIM:612772	DUOXA2
OMIM:612773	BCAM
OMIM:612779	DPYD
OMIM:612789	DFNB71
OMIM:612795	PURAQTL1
OMIM:612796	IBD27
OMIM:612799	EARS2
OMIM:612804	SARS2
OMIM:612837	COQ9
OMIM:612839	TET2
OMIM:612841	MUHH2
OMIM:612848	SDHAF1
OMIM:612850	TUBB2B
OMIM:612851	NRCLP5
OMIM:612853	RLS7
OMIM:612858	OFC12
OMIM:612862	CTEPH1
OMIM:612863	DEL6q24q25
OMIM:612870	PHIP
OMIM:612875	GNRHR2
OMIM:612878	EXPH5
OMIM:612881	PVNH5
OMIM:612882	MENAQ2
OMIM:612883	MENAQ3
OMIM:612884	MENOQ2
OMIM:612885	MENOQ3
OMIM:612886	MENOQ4
OMIM:612892	STQTL18
OMIM:612893	STQTL19
OMIM:612894	STQTL20
OMIM:612901	TUBB1
OMIM:612911	NDUFAF3
OMIM:612920	TSPEAR
OMIM:612929	MTBS3
OMIM:612931	PGAM2
OMIM:612944	RNASET2
OMIM:612950	PSORS12
OMIM:612957	B6QTL1
OMIM:612958	TACO1
OMIM:612967	BMIQ15
OMIM:612968	CATC3
OMIM:612971	PDZD7
OMIM:612976	ARHI2
OMIM:612988	TMEM126A
OMIM:612990	ASXL1
OMIM:612994	RAB28
OMIM:613004	HTT
OMIM:613006	IDDM24
OMIM:613007	PBC2
OMIM:613008	PBC3
OMIM:613009	SEPSECS
OMIM:613012	UROC1
OMIM:613015	NBLST4
OMIM:613016	NBLST5
OMIM:613017	NBLST6
OMIM:613018	TAT
OMIM:613019	SDHAF2
OMIM:613022	OGDH
OMIM:613024	FL1
OMIM:613025	SCZD13
OMIM:613026	DEL19q13.11
OMIM:613030	GLM5
OMIM:613031	GLM6
OMIM:613033	GLM8
OMIM:613037	INPP5E
OMIM:613055	ATFB8
OMIM:613058	BCC2
OMIM:613059	BCC3
OMIM:613061	BCC4
OMIM:613062	BCC5
OMIM:613063	BCC6
OMIM:613064	ATOD7
OMIM:613065	ALL1
OMIM:613067	ALL2
OMIM:613072	LOXHD1
OMIM:613085	GLC3C
OMIM:613088	PVOP2
OMIM:613096	SPG36
OMIM:613106	BRV2
OMIM:613109	GM2A
OMIM:613111	CTSA
OMIM:613113	NF1
OMIM:613114	FAM134B
OMIM:613121	NEXN
OMIM:613129	CTC1
OMIM:613138	TSPAN12
OMIM:613145	SLEB14
OMIM:613146	MIR184
OMIM:613160	VWF
OMIM:613162	SPG45
OMIM:613164	PARK16
OMIM:613165	CANT1
OMIM:613168	SERPINF2
OMIM:613169	KLHDC8B
OMIM:613171	RBM20
OMIM:613174	DUP5p13
OMIM:613183	BOLA3
OMIM:613190	DNAAF1
OMIM:613207	ASRT8
OMIM:613208	XPC
OMIM:613213	CYB5R3
OMIM:613214	WDR72
OMIM:613215	DUP17p13.3
OMIM:613218	CYB5A
OMIM:613219	FGQTL2
OMIM:613228	AGA
OMIM:613230	PEPD
OMIM:613233	FGQTL3
OMIM:613236	KCNJ18
OMIM:613238	SPDA3
OMIM:613267	FECD3
OMIM:613269	FECD5
OMIM:613271	FECD7
OMIM:613276	USB1
OMIM:613277	TMEM216
OMIM:613278	SLX4
OMIM:613282	NAFLD1
OMIM:613283	GRXCR1
OMIM:613284	HCHGQ3
OMIM:613289	ATXN8
OMIM:613290	CIHL
OMIM:613293	SH3PXD2B
OMIM:613318	MMD2
OMIM:613326	DPYS
OMIM:613328	RCHTS
OMIM:613339	HWE1
OMIM:613340	HWE2
OMIM:613349	OAT
OMIM:613350	SLC52A3
OMIM:613354	TPRN
OMIM:613355	DEL17q23.1q23.2
OMIM:613364	SPG41
OMIM:613371	SCA30
OMIM:613381	CBS
OMIM:613386	POMP
OMIM:613387	NAFLD2
OMIM:613392	DFNB85
OMIM:613401	VIPAS39
OMIM:613403	TMEM127
OMIM:613405	MIR2861
OMIM:613406	DEL15q24
OMIM:613407	LPRS6
OMIM:613412	EOE2
OMIM:613420	KCTD1
OMIM:613425	C2orf71
OMIM:613440	STQTL21
OMIM:613441	TCN2
OMIM:613444	BMIQ16
OMIM:613457	DEL14q11q22
OMIM:613458	DUP16p13.3
OMIM:613459	BWQTL2
OMIM:613460	FGQTL6
OMIM:613462	FGQTL4
OMIM:613468	ASAH1
OMIM:613469	HPSE2
OMIM:613497	LIPA
OMIM:613498	SXGQTL1
OMIM:613509	DEL4q21
OMIM:613521	UROD
OMIM:613522	OPN1SW
OMIM:613523	SCLL
OMIM:613524	SDCCAG8
OMIM:613529	CEP152
OMIM:613530	LGMD1H
OMIM:613533	DUP17q21.31
OMIM:613534	FAN1
OMIM:613541	C12orf65
OMIM:613544	DEL6q11q14
OMIM:613545	MACST
OMIM:613547	STQTL22
OMIM:613548	STQTL23
OMIM:613549	STQTL24
OMIM:613553	XPNPEP3
OMIM:613558	DFNA51
OMIM:613564	DEL2p12p11.2
OMIM:613576	EDSS2
OMIM:613577	TBC1D24
OMIM:613580	WDPCP
OMIM:613583	WDR62
OMIM:613596	FAM161A
OMIM:613597	HOGA1
OMIM:613598	ZNF513
OMIM:613599	ABHD12
OMIM:613602	WDR35
OMIM:613603	TRIP4q32.1q32.2
OMIM:613604	DEL16p12.1p11.2
OMIM:613606	FWS
OMIM:613608	FAME3
OMIM:613609	HFE
OMIM:613618	DUP17q23.1q23.2
OMIM:613619	SCARF2
OMIM:613621	NUBPL
OMIM:613622	FOXRED1
OMIM:613624	ZNF592
OMIM:613636	TST1
OMIM:613637	TST2
OMIM:613638	DEL19p13.13
OMIM:613653	AP5Z1
OMIM:613655	KCNK18
OMIM:613658	RJBS
OMIM:613665	DARC
OMIM:613666	ALG11
OMIM:613667	SOBP
OMIM:613669	MTPAP
OMIM:613675	DEL17q11.2; C17DELq11.2
OMIM:613680	MMRFCGU
OMIM:613681	DUP2q31.1
OMIM:613685	DFNB83
OMIM:613689	MDNS
OMIM:613698	SLC25A20
OMIM:613700	DER22t8-22
OMIM:613715	POLR1D
OMIM:613719	MSRB3
OMIM:613726	ANO10
OMIM:613727	KBTBD13
OMIM:613729	DEL7q11.23
OMIM:613733	MEN1
OMIM:613735	DEL1p32p31
OMIM:613741	PYGL
OMIM:613742	G6PC
OMIM:613768	RNF213
OMIM:613776	DEL17p13.1
OMIM:613785	C1R
OMIM:613792	DEL3pterp25
OMIM:613798	CCDC39
OMIM:613799	CCDC40
OMIM:613806	PSC
OMIM:613814	TTC19
OMIM:613815	CYP21A2
OMIM:613828	GEFSP8
OMIM:613836	ADIPQTL5
OMIM:613846	TCTN2
OMIM:613847	TCTN3
OMIM:613857	OFC13
OMIM:613858	PRSS56
OMIM:613868	SLC14A1
OMIM:613871	FAH
OMIM:613872	F10
OMIM:613878	F7
OMIM:613879	TRH
OMIM:613883	KEL
OMIM:613884	DEL13q14
OMIM:613890	HSD3B2
OMIM:613891	UMPS
OMIM:613893	DPY19L2
OMIM:613896	BPGM
OMIM:613897	FANCF
OMIM:613898	HMGCL
OMIM:613899	FANCC
OMIM:613900	TGM6
OMIM:613909	SCA32
OMIM:613920	COA5
OMIM:613924	LIPN
OMIM:613927	C2
OMIM:613930	APMR3
OMIM:613938	PSMNSW
OMIM:613944	IGAN2
OMIM:613959	SCZD16
OMIM:613969	MYP19
OMIM:613976	FANCE
OMIM:613979	PRPF6
OMIM:613984	FANCD2
OMIM:614010	IMPAD1
OMIM:614021	CPVT3
OMIM:614041	RB1
OMIM:614058	KHK
OMIM:614064	ZBTB24
OMIM:614068	IFT43
OMIM:614088	ICAM4
OMIM:614095	PCK2
OMIM:614123	TMCO1
OMIM:614129	DFNB81
OMIM:614138	TRAPPC11
OMIM:614140	SPECC1L
OMIM:614141	TRIM2
OMIM:614144	B9D1
OMIM:614145	CCDC8
OMIM:614149	NDNC9
OMIM:614154	NOP56
OMIM:614159	ZNF644
OMIM:614161	PRDM5
OMIM:614166	MYP20
OMIM:614168	PCK1
OMIM:614169	NBEAL2
OMIM:614184	DIS3L2
OMIM:614187	HPPD
OMIM:614191	DEPDC5
OMIM:614194	DOCK6
OMIM:614208	MRT16
OMIM:614210	LNCR5
OMIM:614211	DFNA33
OMIM:614215	ASCC1
OMIM:614218	WDR81
OMIM:614220	PBC4
OMIM:614221	PBC5
OMIM:614223	NRCLP6
OMIM:614227	HNFJ3
OMIM:614230	DEL8q21.11
OMIM:614232	HSD11B2
OMIM:614233	FPH1
OMIM:614237	HYPT9
OMIM:614238	HYP10
OMIM:614243	OPLAH
OMIM:614245	ACSF3
OMIM:614252	ANIB11
OMIM:614258	POLR3A
OMIM:614259	WDR65
OMIM:614260	C9orf72
OMIM:614280	EJM9
OMIM:614283	GLCCI1
OMIM:614290	TET18P
OMIM:614294	DEL15q25
OMIM:614295	BICC1
OMIM:614297	C19orf12
OMIM:614309	TRMT44
OMIM:614316	VTI1A
OMIM:614317	VUR4
OMIM:614318	VUR5
OMIM:614319	VUR6
OMIM:614322	SCAR12
OMIM:614329	MRT31
OMIM:614333	MRT29
OMIM:614339	MRT32
OMIM:614340	MRT27
OMIM:614341	MRT33
OMIM:614342	MRT30
OMIM:614343	MRT19
OMIM:614344	MRT23
OMIM:614345	MRT24
OMIM:614346	MRT25
OMIM:614347	MRT28
OMIM:614366	POLR3B
OMIM:614375	AAA4
OMIM:614386	PRRT2
OMIM:614404	RHBDF2
OMIM:614414	DFNB96
OMIM:614422	CCA5
OMIM:614423	TMEM237
OMIM:614427	TSHZ1
OMIM:614459	TMEM138
OMIM:614477	C8orf37
OMIM:614478	COX14
OMIM:614494	RP63
OMIM:614505	FKBP14
OMIM:614506	BRAT1
OMIM:614515	GPR179
OMIM:614518	GATAD1
OMIM:614526	DUP17q12
OMIM:614527	DEL17q12
OMIM:614530	NDUFA12
OMIM:614537	C10orf11
OMIM:614541	C16DELq22
OMIM:614556	ARID1B
OMIM:614566	DNAAF3
OMIM:614567	DIAPH3
OMIM:614571	C5orf42
OMIM:614574	ROGDI
OMIM:614588	DYT21
OMIM:614589	TTC37
OMIM:614590	PDCOS
OMIM:614591	CEACAM16
OMIM:614603	DDHD1
OMIM:614617	DFNB86
OMIM:614620	IFT140
OMIM:614622	KTCN5
OMIM:614623	KTCN6
OMIM:614628	KTCN8
OMIM:614629	KTCN7
OMIM:614631	ISPD
OMIM:614632	UVSSA
OMIM:614644	MPVQTL4
OMIM:614645	MPVQTL5
OMIM:614646	MPVQTL6
OMIM:614647	COQ6
OMIM:614649	RNF170
OMIM:614655	STUT3
OMIM:614666	CCDC78
OMIM:614667	MTO1
OMIM:614668	STUT4
OMIM:614671	DUP16p11.2
OMIM:614676	CMH21
OMIM:614677	CCDC103
OMIM:614683	PHYKPL
OMIM:614692	MBNP
OMIM:614714	POROK7
OMIM:614724	CEP63
OMIM:614725	SERAC1
OMIM:614726	TMEM165
OMIM:614730	PIGO
OMIM:614738	MPC1
OMIM:614746	UAQTL5
OMIM:614747	UAQTL6
OMIM:614757	IFITM5
OMIM:614759	CCDC11
OMIM:614780	SNX10
OMIM:614783	POC1A
OMIM:614785	MFF
OMIM:614789	EOGT
OMIM:614826	NYS7
OMIM:614828	POMGNT2
OMIM:614829	C4orf26
OMIM:614836	HHV8S
OMIM:614846	LVSKS
OMIM:614848	CEP164
OMIM:614860	DYT23
OMIM:614864	HEATR2
OMIM:614888	AAGAB
OMIM:614901	BCKDK
OMIM:614917	RMND1
OMIM:614925	OTOGL
OMIM:614927	ECTD5
OMIM:614928	ECTD6
OMIM:614929	ECTD7
OMIM:614930	LRRC6
OMIM:614936	PPKP1B
OMIM:614949	TMEM231
OMIM:614954	CHDT3
OMIM:614982	SMCHD1
OMIM:614984	DHTKD1
OMIM:614990	USH1K
OMIM:614998	GATAD2B
OMIM:615000	TECPR2
OMIM:615003	DDHD2
OMIM:615004	LRIT3
OMIM:615016	OR2J3
OMIM:615022	ARCI7
OMIM:615038	CCDC114
OMIM:615043	SPG43
OMIM:615048	SMAJ
OMIM:615054	ASB10
OMIM:615068	EPG5
OMIM:615076	MGME1
OMIM:615080	AD17
OMIM:615115	ASXL3
OMIM:615127	FAME4
OMIM:615140	C12orf57
OMIM:615187	PGAP2
OMIM:615242	SMIM1
OMIM:615247	POMK
OMIM:615276	CERS3
OMIM:615288	DRC1
OMIM:615291	B3GALT6
OMIM:615292	FAM111A
OMIM:615302	ADAT3
OMIM:615316	IBA57
OMIM:615320	GMPPB
OMIM:615340	KLHL40
OMIM:615370	ANKS6
OMIM:615403	THOC6
OMIM:615404	TM4SF20
OMIM:615407	ARL2BP
OMIM:615408	ARMC4
OMIM:615410	MRAP2
OMIM:615421	PRIMPOL
OMIM:615427	ELMOD3
OMIM:615462	WDR60
OMIM:615463	SZT2
OMIM:615464	DDX59
OMIM:615494	C21orf59
